idCiudad,Ciudad,Estado
1076,Natchitoches Parish,Louisiana
1077,Moore County,North Carolina
1078,Yadkin County,North Carolina
1079,Smyrna,Tennessee
1080,Homewood,Pennsylvania
1081,Arlington,Massachusetts
1082,Demopolis,Alabama
1083,Onondaga County,New York
1084,Westport,Massachusetts
1085,Burlington,Vermont
1086,Biglerville,Pennsylvania
1087,Boyle Heights,California
1088,Wilson,Pennsylvania
1089,Westminster,Maryland
1090,Ypsilanti,Michigan
1091,Duluth,Georgia
1092,Millington,Tennessee
1093,Culver City,California
1094,Stamford,Connecticut
1095,Colorado City,Arizona
1096,Paducah (Reidland),Kentucky
1097,Downers Grove,Illinois
1098,Mount Ephraim,New Jersey
1099,Tomball,Texas
1100,Ashley,Pennsylvania
1101,Beekman,New York
1102,Ontario,California
1103,Oak Hill,West Virginia
1104,Del Mar,California
1105,Horry County,South Carolina
1106,Brodhead,Kentucky
1107,Euclid,Ohio
1108,Midwest City,Oklahoma
1109,Franklin County,Missouri
1110,Berkeley,Missouri
1111,Palmdale,California
1112,D'iberville,Mississippi
1113,Linden,Indiana
1114,Arendtsville,Pennsylvania
1115,Sanford,Maine
1116,Oak Grove,Oregon
1117,Orange City,Florida
1118,Cornelius,North Carolina
1119,Waterbury,Connecticut
1120,Spring Lake,North Carolina
1121,Ellenville,New York
1122,Holland,Michigan
1123,Lansing,Illinois
1124,Perry,Georgia
1125,Lampasas County,Texas
1126,Lawrence,Kansas
1127,Morgantown,West Virginia
1128,Richland,Washington
1129,Williamston,South Carolina
1130,Colchester,Vermont
1131,Cut Bank,Montana
1132,New Bern,North Carolina
1133,Colmesneil,Texas
1134,San Jacinto River,Texas
1135,Lufkin,Texas
1136,Winooski,Vermont
1137,Melbourne,Florida
1138,Rogers County,Oklahoma
1139,Rock Springs,Wyoming
1140,Lafayette,Louisiana
1141,Carmichael,California
1142,Lyndhurst,Ohio
1143,Fairfield,Ohio
1144,Plainview,Texas
1145,Utica,New York
1146,Laurinburg,North Carolina
1147,Uniontown,Pennsylvania
1148,Shippensburg,Pennsylvania
1149,Franklin County,Illinois
1150,White Marsh,Maryland
1151,Severn,Maryland
1152,Loxahatchee,Florida
1153,Mecca,California
1154,Sawyer County,Wisconsin
1155,Augusta,Georgia
1156,Franklin County,Kentucky
1157,Edgemoor,Delaware
1158,Shenandoah,Pennsylvania
1159,Hudsonville,Michigan
1160,Uniondale,New York
1161,Moses Lake,Washington
1162,Gardena,California
1163,Vernon,Florida
1164,Altavista,Virginia
1165,Oakley,California
1166,Baker,Louisiana
1167,Stafford,Virginia
1168,Murphysboro,Illinois
1169,Bellingham,Washington
1170,Cobb,Georgia
1171,Bensenville,Illinois
1172,Jupiter,Florida
1173,Barre,Vermont
1174,Hudson,Wisconsin
1175,Spring Hope,North Carolina
1176,Rosharon,Texas
1177,Cushing,Oklahoma
1178,Eldorado,Texas
1179,Marion,Indiana
1180,Hempfield,Pennsylvania
1181,Tulsa,Texas
1182,Gretna (Terrytown),Louisiana
1183,Puyallup,Washington
1184,Benton,Arkansas
1185,Saint Cloud,Minnesota
1186,Glastonbury,Connecticut
1187,Sylvester,Georgia
1188,Easton,Pennsylvania
1189,Somerset,Kentucky
1190,Miamiville,Ohio
1191,Castalia,North Carolina
1192,Montgomery County,Texas
1193,Endicott,New York
1194,Aztec,New Mexico
1195,Wilmington,North Carolina
1196,Troy,Alabama
1197,Dilliner,Pennsylvania
1198,Evendale,Ohio
1199,Thibodaux,Louisiana
1200,Golden Valley,Arizona
1201,Niceville,Florida
1202,Grand Prairie,Texas
1203,Indian Hills,Colorado
1204,Palm Desert,California
1205,Connersville,Indiana
1206,Annapolis,Maryland
1207,Decatur,Alabama
1208,Renton,Washington
1209,Billings,Montana
1210,Golden Valley,Nevada
1211,Redlands,California
1212,College Park,Georgia
1213,Warren County,Kentucky
1214,Putnam,Florida
1215,Manassas,Virginia
1216,Sun Valley,Nevada
1217,Fairborn,Ohio
1218,Trotwood,Ohio
1219,Westwego (Bridge City),Louisiana
1220,Hollywood,Florida
1221,Loxley,Alabama
1222,Nectar,Alabama
1223,Naples,Florida
1224,Lisle,Illinois
1225,Tempe,Arizona
1226,Lowell,Massachusetts
1227,Koreatown,California
1228,Herrin,Illinois
1229,Salisbury,Maryland
1230,Lake City,Florida
1231,Altamonte Springs,Florida
1232,Chisago County,Minnesota
1233,Killbuck,Ohio
1234,Ballston Spa,New York
1235,Montevallo,Alabama
1236,Glynn County,Georgia
1237,Hebron,Kentucky
1238,Midland,Texas
1239,Miramar,Florida
1240,Terrebonne Parish,Louisiana
1241,Interlachen,Florida
1242,Laporte County,Indiana
1243,Palatka,Florida
1244,Dublin,California
1245,Independence,Missouri
1246,Turlock,California
1247,Northglenn,Colorado
1248,Mount Juliet,Tennessee
1249,Hemet,California
1250,Coffee County,Georgia
1251,Athens,Tennessee
1252,Sequatchie County,Tennessee
1253,Huntington Beach,California
1254,Harvest,Alabama
1255,Canton,Mississippi
1256,Elmira,Idaho
1257,Roseville,Michigan
1258,Flathead Reservation,Montana
1259,Carbondale,Illinois
1260,Kenner,Louisiana
1261,Marion,Ohio
1262,Red Lion,Pennsylvania
1263,Floral City,Florida
1264,Maricopa,Arizona
1265,West Lafayette,Indiana
1266,Chesterland,Ohio
1267,Thurston,Washington
1268,Decatur,Georgia
1269,Andrews,Texas
1270,Forestville,Maryland
1271,Melville,New York
1272,Mocksville,North Carolina
1273,Sherwood,Arkansas
1274,Jacksonville,Arkansas
1275,Lake County,Florida
1276,Carroll County,Maryland
1277,Gorham,Maine
1278,Titusville,Florida
1279,Salem,Oregon
1280,Hawesville,Kentucky
1281,Chester County,Tennessee
1282,Las Cruces,New Mexico
1283,Southaven,Mississippi
1284,Pittsford,New York
1285,Corbin,Kentucky
1286,Mount Holly,North Carolina
1287,Alton,Texas
1288,Muskogee,Oklahoma
1289,Round Rock,Texas
1290,Somersworth,New Hampshire
1291,Cape Girardeau,Missouri
1292,Gladstone,Oregon
1293,Millbrook,Alabama
1294,Newark,Ohio
1295,Montrose,Colorado
1296,Omega,Georgia
1297,Santa Fe Springs,California
1298,Gwinnett County,Georgia
1299,Clay County,Kentucky
1300,Hopewell,New Jersey
1301,Limestone,New York
1302,Norman,Oklahoma
1303,New Richmond,Wisconsin
1304,Hopkins County,Kentucky
1305,Oconomowoc (Summit),Wisconsin
1306,Oley,Pennsylvania
1307,Semmes,Alabama
1308,Spring Arbor Township,Michigan
1309,Speedway,Indiana
1310,Florissant,Missouri
1311,Chicago Heights (Ford Heights),Illinois
1312,Fort Bend County,Texas
1313,Lacey,Washington
1314,Alamogordo,New Mexico
1315,Anderson,Indiana
1316,Reedley,California
1317,Waterford,Michigan
1318,Traverse City,Michigan
1319,Hardeeville,South Carolina
1320,Troy,Ohio
1321,Red Banks,Mississippi
1322,Youngstown,Florida
1323,Suwanee (Johns Creek),Georgia
1324,Columbus (Bexley),Ohio
1325,Gardiner,Maine
1326,Sumter,South Carolina
1327,Danville,Virginia
1328,Poplar Bluff,Missouri
1329,Liberty County,Texas
1330,Hope,Arkansas
1331,Chalmette,Louisiana
1332,Laplace,Louisiana
1333,Woodbridge,Virginia
1334,El Mirage,Arizona
1335,Floyd County,Indiana
1336,South Charleston,West Virginia
1337,Raymond,Mississippi
1338,Washington County,Tennessee
1339,Ellicott City,Maryland
1340,Honolulu,Hawaii
1341,Ocala,Florida
1342,Daytona,Florida
1343,Glendale,Wisconsin
1344,Marble Hill,Missouri
1345,Natalbany,Louisiana
1346,Fort Hood,Texas
1347,North Bergen,New Jersey
1348,Cortez,Colorado
1349,Engle,Texas
1350,Biloxi,Mississippi
1351,Marysville,Washington
1352,Wake Forest,North Carolina
1353,Malta,Ohio
1354,New London,Connecticut
1355,Chesapeake,Ohio
1356,Chapel Hill,North Carolina
1357,Liberal,Kansas
1358,Rio Grande City,Texas
1359,Carlsbad,New Mexico
1360,East Windsor,Connecticut
1361,Stafford Township,New Jersey
1362,Coral Springs,Florida
1363,New Berlin,Wisconsin
1364,Cherokee County,South Carolina
1365,Hayward,California
1366,Shorewood,Wisconsin
1367,Santa Fe,Texas
1368,Westminster,Colorado
1369,Fountain,Colorado
1370,Cody,Wyoming
1371,Pasadena,Maryland
1372,Glenwood,Iowa
1373,Ouachita Parish,Louisiana
1374,Ebensburg,Pennsylvania
1375,Verdigris,Oklahoma
1376,Claycomo,Missouri
1377,Holly Springs,Mississippi
1378,Wilsonville,Alabama
1379,Aberdeen,South Dakota
1380,Normandy Park,Washington
1381,Galesburg,Illinois
1382,Paragould,Arkansas
1383,Belton,Texas
1384,Barboursville,West Virginia
1385,Buras,Louisiana
1386,Highland,New York
1387,Riviera Beach,Maryland
1388,Toppenish,Washington
1389,El Centro,California
1390,Grants,New Mexico
1391,West Ashley,South Carolina
1392,Winslow,New Jersey
1393,Cold Creek,Nevada
1394,Whittier,California
1395,Terre Haute,Indiana
1396,Brighton,Colorado
1397,South New Berlin,New York
1398,Ramah,New Mexico
1399,Cheektowaga,New York
1400,Bonny Doon,California
1401,Lodi,California
1402,Olive Branch,Mississippi
1403,Columbia,Kentucky
1404,Concord,North Carolina
1405,Williston,Vermont
1406,Kilgore,Texas
1407,Rochester,Michigan
1408,North Kingstown,Rhode Island
1409,Hillsborough County,Florida
1410,Abilene,Texas
1411,Valley Glen,California
1412,Del City,Oklahoma
1413,New Chicago,Indiana
1414,Brooklyn Park,Minnesota
1415,Altoona,Pennsylvania
1416,Gregg County,Texas
1417,Volusia,Florida
1418,Bruceton Mills,West Virginia
1419,Palmetto,Florida
1420,San Antonio,New Mexico
1421,Cicero,Illinois
1422,Fernley,Nevada
1423,Henderson,Nevada
1424,Hilton Head Island,South Carolina
1425,Palm Coast,Florida
1426,Duryea,Pennsylvania
1427,Metuchen,New Jersey
1428,Denton,Maryland
1429,Medford,Oregon
1430,Osceola County,Florida
1431,Antioch,California
1432,Easley,South Carolina
1433,Stafford,Connecticut
1434,Milton,Wisconsin
1435,Yuba City,California
1436,Magee,Mississippi
1437,Carroll County,Virginia
1438,Statesboro,Georgia
1439,Bernalillo (county),New Mexico
1440,Louisville,Tennessee
1441,Knox County,Kentucky
1442,Port St. Lucie,Florida
1443,Edgewater,Florida
1444,Alcoa,Tennessee
1445,Crane Hill,Alabama
1446,Chambersburg,Pennsylvania
1447,Spring Valley,Wisconsin
1448,Federal Heights,Colorado
1449,Jennings,Missouri
1450,Lancaster,South Carolina
1451,Blount County,Tennessee
1452,Wauwatosa,Wisconsin
1453,Evanston,Illinois
1454,Riverton,Wyoming
1455,Pinson,Alabama
1456,Vestavia Hills,Alabama
1457,Parma,Ohio
1458,Comfort,Texas
1459,Port Gibson,Mississippi
1460,Brunswick,Georgia
1461,Stratford,Wisconsin
1462,Tifton,Georgia
1463,Onalaska,Wisconsin
1464,Stanwood,Iowa
1465,Brooklyn Center,Minnesota
1466,Swannanoa,North Carolina
1467,Port Richey,Florida
1468,Greenbrier County,West Virginia
1469,Pulaski County,Kentucky
1470,Penn Hills,Pennsylvania
1471,Umpqua,Oregon
1472,Terrytown,Louisiana
1473,Cleveland,Wisconsin
1474,Jasper,Alabama
1475,Crowley,Louisiana
1476,Twentynine Palms,California
1477,Shelby County,Tennessee
1478,Delray Beach,Florida
1479,Fairbanks,Alaska
1480,Albemarle,North Carolina
1481,Jefferson City,Missouri
1482,Nacogdoches,Texas
1483,Neptune (Neptune City),New Jersey
1484,Escondido,California
1485,Roanoke,Virginia
1486,Oviedo,Florida
1487,Roebling,New Jersey
1488,Hartford,Wisconsin
1489,Blue Springs,Missouri
1490,Crystal Falls,Michigan
1491,Ashtabula,Ohio
1492,West Bridgewater,Massachusetts
1493,Coachella,California
1494,Ferguson,Missouri
1495,Fresno,Texas
1496,Palisades Park,New Jersey
1497,Columbia,Mississippi
1498,Fredonia,Kentucky
1499,Butte,Montana
1500,Lebanon,Pennsylvania
1501,North Tonawanda,New York
1502,Clermont,Florida
1503,Red Bluff,California
1504,Gallatin,Tennessee
1505,Castle Hayne,North Carolina
1506,Sidney,Ohio
1507,Lauderhill,Florida
1508,Marysville,Ohio
1509,Pierre Part,Louisiana
1510,Flower Mound,Texas
1511,Stratford,Connecticut
1512,Apple Valley,California
1513,Greenwich,Connecticut
1514,Collinsville,Illinois
1515,Ogden,Utah
1516,Sperry,Oklahoma
1517,Waynesville,Ohio
1518,Grambling,Louisiana
1519,Port Jervis,New York
1520,Waukesha,Wisconsin
1521,Indiana,Pennsylvania
1522,Hendersonville,Tennessee
1523,Moosic,Pennsylvania
1524,Easton,Massachusetts
1525,Springs,Colorado
1526,Kensington,New Hampshire
1527,Hidalgo County,Texas
1528,Passaic,New Jersey
1529,Wildwood,New Jersey
1530,Miranda,California
1531,Livingston,California
1532,Brownsville,Florida
1533,Covington,Kentucky
1534,Dekalb (DeKalb),Illinois
1535,Rancho Cordova,California
1536,Panola County,Mississippi
1537,Fairview Heights,Illinois
1538,Rowland,North Carolina
1539,Lane (county),Oregon
1540,Yorkville,Illinois
1541,Laporte,Indiana
1542,Hermitage,Tennessee
1543,Stoughton,Massachusetts
1544,Snow Hill,North Carolina
1545,Ecorse,Michigan
1546,Pelzer,South Carolina
1547,Cedar Springs,Michigan
1548,Fort Payne,Alabama
1549,Monument,Colorado
1550,Medford,Wisconsin
1551,West Valley City,Utah
1552,Springfield,Oregon
1553,New Hanover County,North Carolina
1554,Elsmere,Delaware
1555,Huron,South Dakota
1556,Deridder,Louisiana
1557,Yankton,South Dakota
1558,Imperial,California
1559,Newport,Rhode Island
1560,Dyer,Indiana
1561,Bridgeville,California
1562,Pittsfield,Massachusetts
1563,District Heights,Maryland
1564,Blooming Grove,Wisconsin
1565,Lakewood,California
1566,Kemper County,Mississippi
1567,Gaithersburg,Maryland
1568,Kapaa,Hawaii
1569,Golconda,Nevada
1570,Monticello,New York
1571,Red Bank,Tennessee
1572,Atlantic,Iowa
1573,Logan County,West Virginia
1574,Coopersburg,Pennsylvania
1575,Robertsville,Missouri
1576,Mcallen,Texas
1577,Franklin,Indiana
1578,Harts,West Virginia
1579,Saint Marys,West Virginia
1580,East Amherst,New York
1581,East Lansing,Michigan
1582,Cleveland (Cleveland Heights),Ohio
1583,Eufaula,Alabama
1584,Santaquin,Utah
1585,Whitehall,Ohio
1586,West Point,Mississippi
1587,New Castle,Pennsylvania
1588,New Albany,Mississippi
1589,Westfield,Indiana
1590,Galloway,Ohio
1591,Hilton Head,South Carolina
1592,Lynden,Washington
1593,Bristol,Connecticut
1594,Valley Stream,New York
1595,Merkel,Texas
1596,Lenoir City,Tennessee
1597,Palm Bay,Florida
1598,Oregon City,Oregon
1599,Jerome,Idaho
1600,Linn County,Iowa
1601,Kingsport,Tennessee
1602,Kirkwood,Missouri
1603,Sunset,Louisiana
1604,Cockeysville,Maryland
1605,Georgetown,Delaware
1606,Suwanee,Georgia
1607,Bridgewater,Massachusetts
1608,Lake Mills,Iowa
1609,Neptune Township,New Jersey
1610,Kingstree,South Carolina
1611,Georgetown,Kentucky
1612,Moss Point,Florida
1613,Bethel Park,Pennsylvania
1614,Fernwood,Mississippi
1615,Santa Clarita,California
1616,Newport,Arkansas
1617,Lake View,Alabama
1618,Sandy,Utah
1619,Kearny Mesa,California
1620,Simpsonville,South Carolina
1621,Moss Point,Mississippi
1622,Saint Amant,Louisiana
1623,Seminole County,Florida
1624,Highlands Ranch,Colorado
1625,Morristown,New Jersey
1626,Orange Mound,Tennessee
1627,Leonidas,Michigan
1628,Boynton Beach,Florida
1629,San Marcos,Texas
1630,Pico Rivera,California
1631,Walnut Ridge,Arkansas
1632,Royse City,Texas
1633,Idaho Springs,Colorado
1634,Wareham,Massachusetts
1635,Ionia County,Michigan
1636,Moneta,Virginia
1637,Laughlin,Nevada
1638,New Philadelphia,Ohio
1639,Warsaw,Indiana
1640,Appomattox,Virginia
1641,Goochland,Virginia
1642,Alice,Texas
1643,Paramus,New Jersey
1644,Oakland,Maine
1645,La Quinta,California
1646,Girardville,Pennsylvania
1647,Mcminnville,Oregon
1648,Jackson,Michigan
1649,Mandan,North Dakota
1650,Baldwin,Iowa
1651,Millburn,New Jersey
1652,Plymouth,Pennsylvania
1653,Bath,New York
1654,Crosby,Texas
1655,Derby,Kansas
1656,East Windsor,New Jersey
1657,Brainerd,Minnesota
1658,Porterville,California
1659,Paincourtville,Louisiana
1660,Groveland,Florida
1661,Okolona,Mississippi
1662,Laingsburg,Michigan
1663,Brazoria County,Texas
1664,Conway,Arkansas
1665,Piedmont,South Carolina
1666,Lee's Summit,Missouri
1667,Palm Beach County,Florida
1668,Indianapolis,Iowa
1669,La Mesa,California
1670,Saint Augustine,Florida
1671,Saint Louis,Illinois
1672,Kaplan,Louisiana
1673,New Hope,Minnesota
1674,Dora,Alabama
1675,New Llano,Louisiana
1676,Wellford,South Carolina
1677,Honey Brook,Pennsylvania
1678,Mooresville,North Carolina
1679,Arjay,Kentucky
1680,Big Rapids,Michigan
1681,Spanaway,Washington
1682,Clay County,Florida
1683,Greer,South Carolina
1684,Soddy Daisy,Tennessee
1685,Bloomington,Indiana
1686,Mashpee,Massachusetts
1687,Grove City,Ohio
1688,Cumming,Georgia
1689,Durham,New Hampshire
1690,Harlan,Kentucky
1691,Mount Vernon,Illinois
1692,Robbinsdale,Minnesota
1693,Cherokee,Alabama
1694,Casper,Wyoming
1695,Tonopah,Arizona
1696,Bunnell,Florida
1697,Asbury Park,New Jersey
1698,Louisa,Virginia
1699,Chestertown,Maryland
1700,Oak Cliff,Texas
1701,Huntingdon,Tennessee
1702,North,South Carolina
1703,Scottdale,Pennsylvania
1704,Warren County,Mississippi
1705,Marysville,Pennsylvania
1706,Cary,North Carolina
1707,Disputanta,Virginia
1708,Milledgeville,Georgia
1709,Temecula,California
1710,Robbins,Illinois
1711,Ozark,Alabama
1712,Cookeville,Tennessee
1713,Bliss,Idaho
1714,Clearwater,Florida
1715,Athens,Georgia
1716,Lincoln County,Nebraska
1717,Chambers County,Texas
1718,Sturtevant,Wisconsin
1719,Anoka,Minnesota
1720,Council Bluffs,Iowa
1721,Cocoa,Florida
1722,Clewiston,Florida
1723,Minot,North Dakota
1724,Pinole,California
1725,Lexington County,South Carolina
1726,West Gardiner,Maine
1727,Clarendon,North Carolina
1728,Galena,Missouri
1729,Beacon,New York
1730,Finley,North Dakota
1731,Hyattsville (Chillum),Maryland
1732,Independence,Louisiana
1733,Moline,Illinois
1734,Mc Cool,Mississippi
1735,Merrillville,Indiana
1736,Brentwood,Missouri
1737,Rochester Hills,Michigan
1738,Mc Lean (Mclean),Virginia
1739,Ringwood,New Jersey
1740,Kingston,New York
1741,Tangipahoa,Louisiana
1742,Laurel,Delaware
1743,Windermere,Florida
1744,Reidsville,North Carolina
1745,Houma,Louisiana
1746,Walthall County,Mississippi
1747,Caldwell,Idaho
1748,Wilson,North Carolina
1749,Worthington,Ohio
1750,Tigard,Oregon
1751,Woodburn,Oregon
1752,Logan Township,New Jersey
1753,Mayfield Heights,Ohio
1754,Dover,Maryland
1755,Dixon,California
1756,Battle Creek,Michigan
1757,Milford,Connecticut
1758,Bridgeport,West Virginia
1759,Essex,Maryland
1760,Catasauqua,Pennsylvania
1761,Spartanburg,South Carolina
1762,Cobb County,Georgia
1763,Lindenwold,New Jersey
1764,Dearborn,Michigan
1765,Yuma County,Arizona
1766,Metropolis,Illinois
1767,Colwich,Kansas
1768,Plains,Georgia
1769,Hermiston,Oregon
1770,Rehoboth Beach,Delaware
1771,Tucker,Georgia
1772,Tullahoma,Tennessee
1773,Independence Township,Michigan
1774,Monkton,Vermont
1775,Waukegan,Illinois
1776,Norwich,Connecticut
1777,Englewood ,Florida
1778,Breaux Bridge,Louisiana
1779,Fort Sanders,Tennessee
1780,Cresskill,New Jersey
1781,Rusk County,Texas
1782,Christian County,Missouri
1783,Bloomfield Township,Michigan
1784,Gloster,Mississippi
1785,Dublin,Ohio
1786,Great Falls,Virginia
1787,Barrow,Alaska
1788,Bethel,Ohio
1789,Rochester (Irondequoit),New York
1790,China Grove,North Carolina
1791,Cottage Hills,Illinois
1792,Flanders,New Jersey
1793,Blytheville,Arkansas
1794,Lithonia,Georgia
1795,Oxnard,California
1796,Brawley,California
1797,Lee County,Mississippi
1798,Beech Grove,Indiana
1799,Tioga,Pennsylvania
1800,Travelers Rest,South Carolina
1801,Mint Hill,North Carolina
1802,Atwater,California
1803,Ford Heights,Illinois
1804,Bay County,Florida
1805,Cocoa Beach,Florida
1806,Orange County,Florida
1807,Perry,Florida
1808,Manhattan,Kansas
1809,Prentiss County,Mississippi
1810,Graham,North Carolina
1811,Arab,Alabama
1812,Bonney Lake,Washington
1813,Mount Pleasant,Michigan
1814,Madison Heights,Michigan
1815,Wyoming County,West Virginia
1816,Pembroke,Georgia
1817,Richmond,California
1818,San Pablo,California
1819,Flathead (county),Montana
1820,Roanoke,Louisiana
1821,Gwynn Oak,Maryland
1822,Brockport,New York
1823,Ventura,California
1824,Dothan,Alabama
1825,Alakanuk,Alaska
1826,Macclenny,Florida
1827,De Valls Bluff (Devalls Bluff),Arkansas
1828,Temple,Georgia
1829,Denison,Texas
1830,Eagle Creek,Oregon
